• 기타 궁금 ##한 사항 ##은 교육 ##행정 ##식 ( ☎ ##58 ##0 - 300 ##6 ) 로 문의 ##하시 ##길 바랍니다 .	O O O O O O O O O O O ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O O O O O
최정 ##숙 국민 88 ##57 ##0 ##10 ##000 ##75 ##20	SS_NAME-B SS_NAME-I SS_BRAND-B ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I
이성 ##환 국민 92 ##16 ##0 ##20 ##12 ##89 ##72 ##1	SS_NAME-B SS_NAME-I SS_BRAND-B ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I
김영 ##숙 하나 29 ##3 - 91 ##0 ##2 - 37 ##80 ##7	SS_NAME-B SS_NAME-I SS_BRAND-B ID_ACCOUNT-B ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I ID_ACCOUNT-I
나 애기 짱 ##허 ##니 [UNK]	O O SS_NAME-B SS_NAME-I O O
나 애기 짱 ##허 ##니 일곱 ##살	O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I
나 애기 짱 ##허 ##니 일곱	O O SS_NAME-B SS_NAME-I O SS_AGE-B
나 애기 짱 ##허 ##니 정신 ##연 ##령 일곱	O O SS_NAME-B SS_NAME-I O O O O SS_AGE-B
나 애기 짱 ##허 ##니 정신 ##연 ##령 열 ##일 ##곱	O O SS_NAME-B SS_NAME-I O O O O SS_AGE-B SS_AGE-I SS_AGE-I
나 애기 짱 ##헌 일곱 ##짤	O O SS_NAME-B SS_NAME-I SS_AGE-B SS_AGE-I
나 애기 짱 ##헌 ##이 일곱 ##짤	O O SS_NAME-B SS_NAME-I O SS_AGE-B SS_AGE-I
일곱 ##짤 짱 ##헌 ##니 배고 ##빠	SS_AGE-B SS_AGE-I SS_NAME-B SS_NAME-I O O O
짱 ##헌 ##니 배고 ##빠	SS_NAME-B SS_NAME-I O O O
짱 ##헌 ##니 배고파	SS_NAME-B SS_NAME-I O O
짱 ##허 ##니 ##는 배고 ##빠	SS_NAME-B SS_NAME-I O O O O
짱 ##허 ##니 헝 ##그리	SS_NAME-B SS_NAME-I O O O
너 102 ##였 ##다가 190 ##된 ##거 ##야 ?	O SS_LENGTH-B O O SS_LENGTH-B O O O O
너 102 ##키 ##로 ##였 ##다가 190 ##된 ##거 ##야 ?	O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B O O O O
너 102 ##키 ##로 ##였 ##다가 190 ##키 ##로 ##된 ##거 ##야 ?	O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O
너 102 ##센 ##치 ##였 ##다가 190 ##된 ##거 ##야 ?	O SS_LENGTH-B SS_LENGTH-I SS_LENGTH-I O O SS_LENGTH-B O O O O
너 키 ##10 ##2 ##였 ##다가 190 ##된 ##거 ##야 ?	O O SS_LENGTH-B SS_LENGTH-I O O SS_LENGTH-B O O O O
ㄴ	O
02 38 ##72 52 ##7	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
01 ##2 38 ##7 52 ##7	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
01 ##2 38 ##7 52 ##71	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
01 ##12 38 ##7 52 ##71	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
ㄴ	O
02 33 ##87 ##에 5 ##하나 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 9 ##둘 ##둘 ##둘 228 ##3	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 1 ##둘 ##셋 ##넷 56 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 하나 ##23 ##4 56 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
ㄴ	O
02 33 ##87 ##에 5 ##일 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 9 ##이 ##이 ##이 228 ##3	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 1 ##이 ##삼 ##사 56 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 일 ##23 ##4 56 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
공 ##일 ##공 33 ##87 51 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
공 ##일 ##공 삼 ##삼 ##팔 ##칠 오일 ##칠 ##팔	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
영일 ##영 33 ##87 51 ##78	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
영일 ##영 삼 ##삼 ##팔 ##칠 오일 ##칠 ##팔	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 ##에 92 ##92 뒷 ##자리 ##는 이이 ##팔 ##삼	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O ID_PHONE-I ID_PHONE-I ID_PHONE-I
ㄴ	O
010 3 227 88 ##33	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 3 227 88 ##3 3	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 32 ##27 88 ##3 3	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 32 27 88 33	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
02 32 27 88 33	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
053 32 27 88 33	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 ##20 ##20 ##12 ##18	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I ID_PHONE-I
ㄴ	O
02 ##3 잠시 ##만 ##요 32 ##에 27 어 88 33	ID_PHONE-B ID_PHONE-I O O O ID_PHONE-I ID_PHONE-I ID_PHONE-I O ID_PHONE-I ID_PHONE-I
010 ##에 92 ##92 뒷 ##자리 ##는 228 ##3	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O ID_PHONE-I ID_PHONE-I
010 ##에 92 ##92 뒷 ##자리 ##는 둘 ##둘 ##83	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O ID_PHONE-I ID_PHONE-I ID_PHONE-I
010 32 ##에 27 그 뒤 ##에 ##가 88 33	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O O ID_PHONE-I ID_PHONE-I
02 ##3 9 4 번 234 ##5	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I O ID_PHONE-I ID_PHONE-I
053 9 네 번 223 ##4	ID_PHONE-B ID_PHONE-I ID_PHONE-I O ID_PHONE-I ID_PHONE-I
8 아니 ##고 3 ##이 ##요 .	ID_PHONE-B O O ID_PHONE-B O O O
8 아니 ##고 3 ##이 ##요 . 32 ##27	ID_PHONE-B O O ID_PHONE-B O O O ID_PHONE-B ID_PHONE-I
ㄴ	O
0 ##둘 ##3 잠시 ##만 ##요 3 ##하나 27 어 88 마지막 두 자리 ##가 삼 두 개요	ID_PHONE-B ID_PHONE-I ID_PHONE-I O O O ID_PHONE-I ID_PHONE-I ID_PHONE-I O ID_PHONE-I O O O O ID_PHONE-I ID_PHONE-I O
010 32 ##27 3 ##다 ##음 ##에 2 ##가 두 번이 ##고 칠 그 뒤 ##가 88 ##33	ID_PHONE-B ID_PHONE-I ID_PHONE-I ID_PHONE-I O O O ID_PHONE-I O ID_PHONE-I O O ID_PHONE-I O O O ID_PHONE-I ID_PHONE-I
ㄴ	O
	
저 ##는 2 ##년 ##전 ##인 중 ##3 ##겨울 ##방 ##학 ##부터 고등학교 입학 전 ##까 ##지 5 ##개 ##월 간 12 ##키 ##로 ##를 감량 ##했 ##어요 ! 중간 ##에 4 ##키 ##로 요 ##요 , , 그리고 현재 고 ##2 , 두 ##달 전부 ##터 9	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
62 ##정 ##도 일 ##때 얼굴 . . 답 없 ##져	SS_WEIGHT-B O O O O O O O O O O
12 ##키 ##로 감량 때 ##는 딱히 식단 조절 없이 저녁 ##만 안 ##먹 ##고 , 군 ##것 ##질 아예 끊 ##었 ##었 ##어요 !	O O O O O O O O O O O O O O O O O O O O O O O O O
몸무게 ##를 재보 ##니 62 ##키 ##로 ##가 되 ##어 ##있 ##더라 ##구요 . . . . . .	O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O O
그러 ##다가 이번 7 ##월 ##부터 8 ##월 여름 ##방 ##학 ##까 ##지 ##는 몸 ##을 혹사 시키 ##면 ##서 다이어트 했어요 . . 솔직히 단기간 ##에 뺄 ##려 ##던 생각 ##은 전혀 없 ##었 ##는데 방학 ##되 ##고 나니 탄수화물 ##을 아예 끊 ##고 싶 ##어 ##서	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
지금 ##은 163 ##에 53 - 54 ##왔 ##다 ##갔 ##다 ##하 ##는 중이 ##에 ##요	O O SS_LENGTH-B O SS_WEIGHT-B O SS_WEIGHT-B O O O O O O O O O
48 ##키 ##로 찍 ##어 ##보 ##려 ##구요 ! 그때 또 글 ##쓸 ##게요 여러분 읽 ##어 ##주 ##셔 ##서 감사 ##합니다 ❤ ##️	SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O O O O O O O O O O O
6 ##월 13 ##일	O O O O
9 ##월 9 ##일	O O O O
살 ##가슴 이 ##었 ##나 ##봐 ##요 저 . . 다이어트 하루 ##전 ##에 80 ##C ##로 속옷 ##을 다시 맞췄 ##는데 지금 ##은 a ##를 향해 가 ##는 b ##입니다 골 ##이 사라졌 ##어요 이건 어쩔 수 없 ##는 ##거 ##니 . . . . . 여러분	O O O O O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
9 / 23 ##일 기준 가장 최근 사진 ##들	O O O O O O O O O
여러분 저 거의 2 ##키 ##로 ##가 쪘 ##어요 . . . 요즘 나 ##태 ##해 졌 ##답니다	O O O O O O O O O O O O O O O O O O
	
올해 1 ##월 ##부터 대략 5 ##월 ##까 ##지 대략 5 ##달 동안 다이어트 ##로 10 ##k ##g 감량 ##하 ##였 ##고 , 지금 ##까 ##지 유지 ##어 ##트로 아직 ##까 ##지 몸무게 유지 중이 ##다 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
일단 계기 ##는 몸무게 숫자 ##에 충격 ##받 ##아 ##서 바로 시작 ##했 ##고 , 이렇게 ##까 ##지 할 생각 ##은 아니 ##었 ##는데 , 하 ##다 보 ##니 10 ##k ##g 빠졌 ##다 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
7 ##k ##g 감량	O O O O
두 달 지나 ##니 3 ##k ##g 더 빠져서 총 7 ##킬 ##로 감량	O O O O O O O O O O O O O O
3 ##k ##g 추가 감량	O O O O O
이렇게 해서 10 ##킬 ##로 감량 .	O O O O O O O
1 ##월 ##부터 시작 ##해서 5 ##월 ##까 ##지 유지 ##어 ##터 ##로 하 ##다가 지금 ##은 식단 구애 ##받 ##지 않 ##고 먹 ##을 때 마구 먹 ##고 있 ##다 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
[ 공지 ] 간헐 ##적 단식 1 ##일 ##1 ##식 다이어트 후기 A to Z ( 64 [ 공지 ] → [ 공지 ] 47 ##k ##g )	O O O O O O O O O O O O O O O O SS_WEIGHT-B O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
체중 감량 성공 ##한 연 ##쁘 ##입니다 . ( * ^ ^ * )	O O O O SS_NAME-B SS_NAME-I O O O O O O O O
1 ##일 1 ##식 다이어트 ( = 같 ##은 표현 ##으로 간헐 ##적 단식 23 : 1 )	O O O O O O O O O O O O O O O O O O
64 ##k ##g ##에 ##서 47 ##k ##g ##로 총 17 ##k ##g ##를 감량 ##했 ##고	SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O
살 ##면 ##서 인생 최저 몸무게 46 ##k ##g ##까 ##지도 찍 ##었 ##고	O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O
보다 ##시피 5 ##개 ##월 넘 ##게 멀쩡 ##하 ##게	O O O O O O O O O O
47 ##k ##g ##대 유지 ##중 ##에 ##요 .	SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O
[UNK] : 대학교 4 ##학 ##년 60 ##k ##g ##대	O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
후 : 현재 ( 30 ##살 ##입니다 . . 곧 31 ##살 . . 주 ##륵 . . ) 47 ##k ##g	O O O O SS_AGE-B SS_AGE-I O O O O SS_AGE-B SS_AGE-I O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I
아직 젊 ##은 ##데 튼 ##살 엄청 생겨서 울 ##기 ##도 ##하 ##고	O O O O O O O O O O O O O
	
총 15 ##k ##g 감량 ( 64 - > 49 ##k ##g )	O O O O O O SS_WEIGHT-B O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
총 10 ##k ##g 감량 ( 58 - > 47 ##k ##g )	O O O O O O SS_WEIGHT-B O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
총 17 ##k ##g 감량 ( 64 - > 47 ##k ##g )	O O O O O O SS_WEIGHT-B O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
그 사이 ##에 ##는 50 ~ 52 ##k ##g 유지 ##했 ##는데	O O O O SS_WEIGHT-B O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O
결국 2018 ##년 5 ##월 57 . 8 ##k ##g ##까 ##지 찍 ##게 ##되 ##었 ##는데	O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I SS_WEIGHT-I SS_WEIGHT-I O O O O O O O
[UNK] 57 . 8 ##k ##g - > 47 ##k ##g ##된 현재 ( 총 11 ##개 ##월 소요 )	O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O
[UNK] - > 49 ##k ##g 뺀 사진 ( 총 8 ##개 ##월 소요 )	O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O
전 : 2014 ##년 ##도 60 ##k ##g ##대	O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
후 : 2019 ##년 ##도 47 ##k ##g ~ 46 ##k ##g ##대	O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O
52 ##k ##g ##까 ##지만 해도	SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O
다리 보 ##면 50 ##k ##g 후반 ##대로 봤 ##었 ##어요 .	O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O
17 ##k ##g ##가 빠지 ##면 ##요 . . . 다리 ##도 그냥 빠져 ##요 .	O O O O O O O O O O O O O O O O
치킨 ##이 하루 식사 ##의 전부 !	O O O O O O O
치킨 최고 . . ! ! ! ! ! !	O O O O O O O O O O
ex ) 초콜릿 등등 이 먹 ##고 싶 ##다면	O O O O O O O O O
저 예전 ##에 애슐리 오후 ##1 ##시 ##에 가 ##서	O O O SS_BRAND-B O O O O O O
이젠 애슐리 ##가 ##면	O SS_BRAND-B O O
주 ##륵 . . .	O O O O O
	
7 . 유지 ##는 어떻게 ?	O O O O O O
2 . 탄 ##단지 골고루 먹 ##으면 ##서 영양제 챙겨 ##먹 ##기	O O O O O O O O O O O O
- 예전 ##에 ##는 초콜릿 ##이	O O O O O O
매일 재 ##서 0 . 1 ##k ##g ~ 0 . 5 ##k ##g ##에	O O O O O O O O O O O O O O O
만 22 ##세 미만 ##의 성장기 ##라면 시작 ##도 하지 ##말 ##지어 ##다 .	O SS_AGE-B SS_AGE-I O O O O O O O O O O O
이미 마른 ##비 ##만 ##이 ##었 ##어요 .	O O O O O O O O
연 ##쁘 ##는 여러 시행착오 ##를 거쳐	SS_NAME-B SS_NAME-I O O O O O
유도 ##리 ##있 ##게 식사 ##량 ##을 조절 ##하면 성공 ##할 ##거 ##라 믿 ##습 ##니다 .	O O O O O O O O O O O O O O O O O
최고 몸무게 58 ##k ##g - > 53 ##k ##g - > 49 ##k ##g - > 55 ##k ##g - > 그리고 현재 47 ##k ##g ##입니다 !	O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O
1 ) 최고 몸무게 57 ~ 8 ##k ##g	O O O O SS_WEIGHT-B O O SS_WEIGHT-I SS_WEIGHT-I
키 162 ##에 몸무게 47 ~ 8 ##k ##g , 고등학교 ~ 대학교 1 ##학 ##년 때 ##였 ##습 ##니다	O SS_LENGTH-B O O SS_WEIGHT-B O SS_WEIGHT-I SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O
2 ) 55 ~ 3 ##k ##g	O O SS_WEIGHT-B O SS_WEIGHT-I SS_WEIGHT-I SS_WEIGHT-I
그렇게 방학 ##을 보내 ##고 나니 살 ##이 3 ##k ##g ##정 ##도 빠져서 55 ##k ##g ##정 ##도 ##가 되 ##었 ##습 ##니다	O O O O O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O
겨우 2 ##키 ##로 정도 빠져서 53 ##k ##g ##를 왔 ##다 ##갔 ##다 했 ##습 ##니다	O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O
3 ) 대 ##망 ##의 49 ##k ##g	O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I
저 ##도 모르 ##게 몸무게 ##가 빠졌 ##고 그 당시 최저 몸무게 ##엔 49 ##k ##g ##을 달성 ##했 ##습 ##니다	O O O O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O
점심 때 아무리 맛있 ##는 걸 먹 ##어도 49 ##키 ##로 ##가 유지 ##가 되 ##더라 ##구요	O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O
4 ) 국토 ##대장 ##정 다녀 ##와서 53 ~ 55 ##k ##g ##로 찜 ㅠㅠ	O O O O O O O SS_WEIGHT-B O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O
저 ##도 살 빠질 줄 알 ##았 ##는데 5 ##키 ##로 찌 ##고 왔 ##습 ##니다	O O O O O O O O O O O O O O O O
다이어트 하 ##는 조원 오빠 ##의 초코 ##파이 ##까 ##지 뺏 ##아먹 ##었 ##음 . . . ㅋㅋㅋ	O O O SS_NAME-B O O O O O O O O O O O O O O
그 뒤 ##로 ##는 또 53 ##k ##g ##을 유지 ##했 ##습 ##니다	O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O
5 ) 그리고 요즘 47 ##k ##g 최저 몸무게 달성 ! !	O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O
다이어트 ##용 시리얼 ##바 같 ##은 건 안 ##사고 그냥 코스트코 ##에 ##서 대용량 시리얼 ##바 ,	O O O O O O O O O O SS_BRAND-B O O O O O O
코스트코 대량 두유 샀 ##습 ##니다 ㅋㅋ	SS_BRAND-B O O O O O O
아몬드 ##브리 ##즈 ##도 옛날 ##에 많이 먹 ##어 ##봤 ##는데	O O O O O O O O O O O
저 ##는 키 181 ##c ##m ##에 특별히 운동 ##을 하지 않 ##고 일상 ##적 ##인 생활 하 ##면 70 ##k ##g 후반 ##에 ##서 80 ##k ##g 초반 ##을 유지 ##하 ##는 밸런스 ##를 가지 ##고 있 ##어요 . 제 인생 ##에 살 ##이 많이 [UNK] 적	O O O SS_LENGTH-B SS_LENGTH-I SS_LENGTH-I O O O O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O O O O O O O O O O
이후 ##에 다시 운동 안 하고 술 많이 먹 ##다 보 ##니 2017 ##년 ##도 ##에 89 ##k ##g ##까 ##지 찌 ##게 되 ##는데 2018 ##년 ##도 ##에 같 ##은 방법 ##으로 다시 10 ##키 ##로 ##를 감량 ##해서 79 ##k ##g ##의 몸무게 ##를 만들 ##었	O O O O O O O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O O O O O O O O O O O O O O O O O SS_WEIGHT-B SS_WEIGHT-I SS_WEIGHT-I O O O O O
( 예 ##를 들 ##면 한창 먹 ##을 당시 버거 ##킹 ##에 가면 더블 치즈 와 ##퍼 ##세 ##트 + 감 ##튀 1 ##개 추가 + 주니어 ##와 ##퍼 추가 ##를 해서 먹 ##었 ##었 ##는데 다이어트 ##하면 ##서는 더블 치즈 와 ##퍼 ##세 ##트 ##만 먹 ##거나	O O O O O O O O O SS_BRAND-B SS_BRAND-I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
이렇게 식단 조절 ##과 운동 ##을 통해서 2014 ##년 ##도 ##에 ##는 대략 1 ##주 ##일 ##에 1 ##k ##g ##씩 해서 15 ##키 ##로 감량 , 2018 ##년 ##도 ##에 ##는 같 ##은 방식 ##으로 10 ##키 ##로 감량 ##에 성공 ##했 ##어요 . 제 ##가 살	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
	
20 ##살 넘어서 키 ##큰 사례	SS_AGE-B SS_AGE-I O O O O
2005 . 10 . 29 . 00 : 15	O O O O O O O O O
2 ##년 ##간 ##의 성장 . . . . 눈물 ##난다 168 - - > 174 ##정 ##도 20 ##살이 ##후 ##에 ##키 ##가 ##안 ##큰 ##다는 ##건 개구 ##라 ##임 ##을 몸소 ##입 ##증	O O O O O O O O O O O SS_LENGTH-B O O O SS_LENGTH-B O O SS_AGE-B SS_AGE-I O O O O O O O O O O O O O O O
